SampleID,PC1,PC2
SRR15020279,-0.418277722,0.031101965
SRR15020280,-0.290312261,0.133989983
SRR15020281,-0.172802445,-0.040641773
SRR15020282,-0.331589414,0.131156694
SRR15020283,-0.458196397,0.053109785
SRR15020284,-0.254166801,-0.027738749
SRR15020285,0.388283211,0.469006565
SRR15020286,0.058955001,0.098062073
SRR15020287,-0.452404052,0.054567333
SRR15020288,-0.412835774,0.001773891
SRR15020289,-0.179439904,0.100424971
SRR15020290,-0.025875168,-0.059042854
SRR15020291,0.028086808,0.034407319
SRR15020292,-0.008421312,-0.052762193
SRR15020293,-0.292490454,-2.09E-05
SRR15020294,-0.12598415,0.049126287
SRR15020295,-0.395609533,0.050842715
SRR15020296,0.20610615,-0.343841648
SRR15020297,0.02011969,0.315210603
SRR15020298,0.054044488,0.502717528
SRR15020299,-0.011564843,-0.06273154
SRR15020300,0.400482447,0.388809794
SRR15020301,0.385556505,0.459431034
SRR15020302,-0.412353601,0.057937717
SRR15020304,-0.265527299,-0.012085171
SRR15020305,0.434281118,0.41019268
SRR15020306,0.273180797,-0.367710726
SRR15020307,0.350646808,-0.462340148
SRR15020309,0.384035419,0.46487968
SRR15020310,0.230787722,-0.321703268
SRR15020311,0.390717392,-0.142901187
SRR15020312,-0.007168464,-0.049356028
SRR15020313,0.321467042,-0.409174831
SRR15020314,0.249697292,-0.344314379
SRR15020315,0.321600038,-0.039123022
SRR15020316,0.403145962,0.490718569
SRR15020317,0.422227036,0.407379417
SRR15020318,0.28551534,-0.381880984
SRR15020319,0.314707591,-0.4695461
SRR15020320,0.290206747,-0.375079713
SRR15020321,0.391006117,-0.161248924
SRR15020322,0.176018293,-0.350641129
SRR15020323,0.464587654,0.114920612
SRR15020324,0.194976669,-0.220316636
SRR15020325,0.107813544,-0.322981996
SRR15020326,-0.075739571,-0.183675428
SRR15020327,0.346787762,-0.421385942
SRR15020328,0.303341556,-0.442293697
SRR15020329,0.077922751,-0.309328434
SRR15020330,0.445928679,0.392030587
SRR15020331,0.338475378,-0.438406861
SRR15020332,0.270236069,-0.353946935
SRR15020333,0.247536748,-0.367011734
SRR15020334,-0.091585166,-0.106124589
SRR15020336,0.115609659,-0.313850116
SRR15020338,-0.422670277,0.052192254
SRR15020342,0.436313325,0.416566392
SRR15020343,0.267066226,-0.331657651
SRR15020344,-0.315093844,-0.021707424
SRR15020345,0.461486953,0.229414442
SRR15020346,0.407359604,-0.015999695
SRR15020347,0.35142832,0.462546816
SRR15020348,0.175081309,-0.260729364
SRR15020349,-0.419369484,0.039970377
SRR15020351,0.278420211,-0.335511991
SRR15020354,0.408190309,0.475654772
SRR15020357,-0.31636293,-0.046321799
SRR15020358,-0.365866613,0.025063528
SRR15020360,-0.29186569,-0.083260794
SRR15020361,-0.233879966,0.151620069
SRR15020363,0.477487126,0.106242943
SRR15020365,0.40498606,0.477094652
SRR18493636,0.045513242,0.560239665
SRR18493637,-0.349703533,-0.046072007
SRR18493638,-0.464245452,-0.016423097
SRR18493639,-0.301084601,-0.070290114
SRR18493640,-0.149959506,-0.131995836
SRR18493641,-0.238776754,0.093924578
SRR18493642,-0.312622687,-0.06603383
SRR18493643,0.463184903,-0.122083638
SRR18493644,0.074262655,0.615105426
SRR18493645,0.421614208,0.228780367
SRR18493646,0.068269432,-0.166317863
SRR18493647,0.460642309,-0.121097595
SRR18493648,0.256713458,-0.140783288
SRR18493649,0.052431888,-0.170101525
SRR18493650,0.367886092,-0.124502281
SRR18493651,0.420521671,-0.119477014
SRR18493652,0.003609228,0.302580651
SRR18493653,-0.36232126,-0.037465475
SRR18493654,-0.288028454,-0.075272922
SRR18493655,0.283223266,-0.137968595
SRR18493656,-0.257254537,-0.093241419
SRR18493657,0.351600793,-0.128942588
SRR18493658,-0.237422538,-0.103210579
SRR18493659,-0.283455117,-0.080576388
SRR18493660,0.010843211,0.298420505
SRR18493661,-0.135368629,-0.134810051
SRR18493662,-0.193588069,0.282420084
SRR18493663,-0.327657336,-0.058345674
SRR18493664,-0.277977032,-0.085062393
SRR18493665,0.017040846,0.30275347
SRR18493666,-0.168505366,-0.111245716
SRR18493667,0.281137106,-0.147227172
SRR18493668,0.049171709,0.404669643
SRR18493669,0.031175931,-0.160358598
SRR18493670,0.111262791,-0.173643101
SRR18493671,-0.05562716,-0.158630286
SRR18493672,0.380496393,-0.123793804
SRR18493673,0.443968092,-0.118683002
SRR18493674,0.096993469,-0.17312225
SRR18493675,0.097678528,0.681557229
SRR18493676,-0.430995332,-0.013673971
SRR18493677,-0.441851285,-0.017125022
SRR18493678,0.013887672,-0.157967076
SRR18493679,0.163446714,0.089122587
SRR18493680,-0.474501232,-0.018636475
SRR18493681,0.067011994,0.433709032
SRR18493682,0.117886351,0.703291258
SRR18493683,-0.440991401,-0.015436465
SRR18493684,-0.438073563,0.02003962
SRR18493685,-0.442388563,-0.01165699
SRR18493686,0.185507699,-0.165869903
SRR18493687,-0.023660998,-0.162236344
SRR18493688,0.135472326,0.651365525
SRR18493689,0.471519046,-0.12727671
SRR18493690,-0.129466148,-0.132115571
SRR18493691,-0.394140092,-0.020729163
SRR18493692,0.435151587,-0.120163916
SRR18493693,-0.129454062,-0.13800842
SRR18493694,0.227436876,-0.152114741
SRR18493695,-0.158363904,-0.132470612
SRR18493696,0.150242467,-0.163340793
SRR18493697,-0.221670259,-0.103332789
SRR18493698,0.29895327,-0.139851821
SRR18493699,0.083201641,-0.163167596
SRR18493700,-0.286105845,-0.078498666
SRR18493701,-0.000532061,0.337471546
SRR18493702,0.222877077,-0.008643716
SRR18493703,0.025715265,-0.08559394
SRR18493704,-0.260533973,-0.09030135
SRR18493705,0.297474497,-0.140682933
SRR18493706,0.490287197,-0.135529886
SRR18493707,0.326255962,0.303886495
SRR18493708,0.27770876,-0.146191844
SRR18493709,0.136952303,-0.169853055
SRR18493710,-0.239903175,-0.102089811
SRR13957275,0.01545578,-0.371550614
SRR13957276,-0.230326761,-0.061651396
SRR13957277,-0.197750535,-0.062449962
SRR13957278,-0.112076283,-0.047975376
SRR13957279,0.05326828,0.009257993
SRR13957280,-0.268090721,-0.055093438
SRR13957281,0.084115119,-0.394934021
SRR13957282,-0.109416504,0.25565688
SRR13957283,0.074004251,-0.052468153
SRR13957284,0.067084284,-0.263191755
SRR13957285,0.047348301,0.26592762
SRR13957286,0.074870796,0.073744156
SRR13957287,0.039469223,-0.034850678
SRR13957288,0.062263575,0.059242834
SRR13957289,0.205889267,-0.097200874
SRR13957290,0.083283245,0.186730761
SRR13957291,-0.034721729,0.05988175
SRR13957292,0.142209568,0.198854142
SRR13957293,0.230402185,0.08932929
SRR13957294,0.046365435,0.125163152
SRR13957295,0.243653452,-0.048879026
SRR13957296,0.146431982,0.111184771
SRR13957298,0.130216548,0.245305694
SRR13957301,-0.011165624,0.226349447
SRR13957302,-0.100185067,-0.051435147
SRR13957303,-0.000592238,-0.325340338
SRR13957304,-0.063289396,-0.094432226
SRR13957305,0.098999285,-0.283968042
SRR13957306,0.195890626,-0.012657914
SRR13957307,0.169510643,-0.204103799
SRR13957308,0.142049683,-0.139481413
SRR13957309,0.183481471,-0.032750032
SRR13957310,0.101785049,-0.105560935
SRR13957311,0.041445898,0.145523903
SRR13957312,0.224721417,-0.307767453
SRR13957313,0.071342978,-0.030057514
SRR13957314,0.112813211,-0.07870399
SRR13957315,0.142236449,0.209631012
SRR13957316,0.242790861,-0.178285052
SRR13957317,0.043960609,0.288811497
SRR13957318,0.065523462,0.157594599
SRR13957319,0.042641795,-0.34342514
SRR13957320,0.065827134,0.103916092
SRR13957321,0.124825333,0.014344406
SRR13957322,0.196148421,0.033422532
SRR13957323,0.082872946,0.058662358
SRR13957324,0.070465176,0.094952233
SRR13957325,0.110805313,0.085368661
SRR13957326,0.050884949,0.054706619
SRR13957327,0.026761082,-0.178243822
SRR13957328,0.228948414,-0.041898197
SRR13957329,0.076867954,-0.085385083
SRR13957330,-0.076256307,-0.139782904
SRR13957331,0.099368973,0.279605873
SRR13957332,0.225728212,0.07845855
SRR13957333,0.068424819,-0.001756
SRR13957334,0.028315026,0.39494914
SRR13957335,-0.089911993,0.399106046
SRR13957336,0.118117254,-0.223443277
SRR13957337,-0.104519259,0.447007436
SRR13957338,0.212652283,0.002245778
SRR13957339,0.003861854,-0.374536881
SRR13957340,0.07070764,-0.134884775
SRR13957341,-0.095784127,0.290889
SRR13957342,0.029420058,0.277391243
SRR13957343,-0.00547618,0.159777641
SRR13957344,0.104068184,0.026556182
SRR13957345,-0.13736619,0.362993825
SRR13957346,-0.029936384,0.361083191
SRR13957347,-0.120232642,0.388963086
SRR13957348,0.027305748,0.295703383
SRR13957349,0.129448264,0.20635523
SRR13957350,-0.04207315,0.366632679
SRR13957351,-0.138716274,0.312860131
SRR13957352,-0.178586247,0.065691089
SRR13957353,0.203797211,0.170367429
SRR13957354,0.141328497,0.23011932
SRR13957355,-0.084774555,0.334588481
SRR13957356,-0.086794294,0.440038026
SRR13957357,0.059600834,0.387189216
SRR13957358,0.230158413,-0.087015023
SRR13957359,-0.120124928,0.364900108
SRR13957360,0.247444132,0.126338038
SRR13957361,0.098871992,-0.144427225
SRR13957362,0.118053244,-0.352264976
SRR13957363,0.105777572,0.121058808
SRR13957364,0.131029547,-0.096356857
SRR13957366,0.23484665,-0.315590108
SRR13957367,0.056788118,-0.221540716
SRR13957368,0.227717245,-0.141942603
SRR13957369,0.185228509,0.070882061
SRR13957370,0.230592149,-0.288854896
SRR13957371,0.176186905,0.178117795
SRR13957372,0.207339926,-0.057582397
SRR13957373,0.096693249,-0.379399758
SRR13957374,0.151876881,0.038265578
SRR13957375,0.214936296,-0.143299786
SRR13957376,0.243072179,-0.225086026
SRR13957377,0.202952164,-0.169949312
SRR13957378,0.160218218,-0.069647276
SRR13957379,0.122613996,-0.01575688
SRR13957380,0.245474527,0.071683112
SRR13957381,0.221519393,0.073863303
SRR13957382,0.070624889,0.051336403
SRR13957383,0.137576471,-0.097783641
SRR13957384,-0.060647216,0.348213436
SRR13957385,0.14221414,0.304761071
SRR13957386,0.003715932,0.405714597
SRR13957391,-0.502354246,-0.084581239
SRR13957393,-0.497311,-0.099892833
SRR13957394,-0.445832516,-0.072804278
SRR13957395,0.073907138,-0.074943237
SRR13957396,-0.485497284,-0.078008703
SRR13957397,-0.501743817,-0.082283342
SRR13957398,-0.464970658,-0.084018817
SRR13957399,-0.462369195,-0.080784927
SRR13957400,-0.417563047,-0.068362625
SRR13957401,-0.449489681,-0.081814468
SRR13957402,-0.453721486,-0.076364215
SRR13957403,-0.464245705,-0.081370608
SRR13957404,-0.509612687,-0.090209247
SRR13957405,-0.507283596,-0.097062107
SRR13957406,-0.090696894,-0.113661821
SRR13957407,-0.491772176,-0.078391448
SRR13957408,-0.460660583,-0.078850612
SRR13957409,-0.483847931,-0.093541513
SRR13957410,-0.524213649,-0.099783316
SRR13957411,-0.516239871,-0.087825418
SRR13957412,-0.507010218,-0.087842486
SRR13957413,-0.51497816,-0.087410932
SRR13957414,-0.479615325,-0.08991308
SRR13957415,-0.533880766,-0.096702022
SRR13957416,-0.507066129,-0.091097639
SRR13957417,-0.168880184,0.028594893
SRR13957418,-0.470122756,-0.075465016
SRR13957419,-0.435911934,-0.079777292
SRR13957420,-0.483981805,-0.078980364
SRR13957421,-0.49178616,-0.087506488
SRR13957422,-0.468984471,-0.096965286
SRR13957423,-0.478896816,-0.100909392
SRR13957424,-0.481764073,-0.083437521
SRR13957425,-0.492346432,-0.083204418
SRR13957426,-0.46830137,-0.091503961
SRR13957427,-0.444352572,-0.076902504
SRR13957429,-0.046457543,-0.116760057
SRR13957430,-0.040339782,-0.095781548
SRR13957432,0.074507738,-0.047818596
SRR13957433,0.085734839,-0.12947522
SRR13957434,0.015121997,-0.324106525
SRR13957435,0.055390873,-0.161977162
SRR13957436,-0.156527303,0.38965871
SRR13957438,0.002528338,0.124520515
SRR13957439,0.122774833,0.13958811
SRR13957440,-0.130040481,-0.039587377
SRR13957441,-0.112660915,-0.211885707
SRR13957442,-0.034263546,0.279734447
SRR13957443,0.154901933,-0.123775803
SRR13957444,0.256679984,0.053601036
SRR13957445,0.16529831,-0.26074098
SRR13957446,0.266933629,-0.086188825
SRR13957447,0.136137584,0.247059816
SRR13957448,0.165497704,-0.242760877
SRR13957449,0.015154588,-0.016140654
SRR13957450,-0.216203039,-0.075770362
SRR13957451,0.174673447,-0.315666282
SRR13957452,0.232213549,-0.103344635
SRR13957453,0.087787956,-0.113394532
SRR13957454,0.168311098,-0.06204942
SRR13957455,0.024409907,0.308339829
SRR13957456,-0.074142753,-0.064905535
SRR13957457,0.195581582,-0.286783173
SRR13957458,0.074468606,0.154715784
SRR13957459,0.107873472,-0.052304329
SRR13957460,0.126154651,0.122435775
SRR13957461,0.086977645,-0.176971255
SRR13957462,-0.061819339,-0.148342934
SRR13957464,0.051012725,0.177046243
SRR13957465,-0.026990568,-0.25118862
SRR13957466,-0.034326318,0.330143504
SRR13957467,0.095391252,-0.002479241
SRR13957468,-0.152084147,-0.120405236
SRR13957470,-0.063766069,0.234926656
SRR13957471,0.06536422,-0.119360613
SRR13957472,-0.212374175,-0.010551742
SRR13957473,-0.283405156,-0.009018983
SRR13957474,-0.072374286,0.191352755
SRR13957475,-0.050790359,-0.151840612
SRR13957476,-0.018294391,-0.030957124
SRR13957477,-0.150867627,-0.045533386
SRR13957478,0.178396295,-0.370224092
SRR13957479,0.047041519,0.047731829
SRR13957480,-0.014353324,-0.119058056
SRR13957481,-0.094676854,-0.007340044
SRR13957482,-0.165349225,-0.059463217
SRR13957483,0.124474811,0.120980548
SRR13957484,0.099041185,0.099752318
SRR13957485,-0.120285015,0.337424575
SRR13957486,-0.108231539,0.191102775
SRR13957487,0.114129251,0.139739385
SRR13957488,0.092794978,0.177041387
SRR13957489,0.12644063,0.200672261
SRR13957490,-0.119176197,0.061247459
SRR13957491,0.092145618,0.001954629
SRR13957492,0.165717393,0.139532819
SRR13957493,0.2603545,0.013966917
SRR13957494,0.138615162,-0.142629942
SRR13957495,0.056623372,0.108727587
SRR13957496,0.02289878,0.065646007
SRR13957497,-0.035878263,0.363025852
SRR13957498,0.204300508,0.11273832
SRR13957499,0.240947771,0.005724956
SRR13957500,0.074519042,0.212604609
SRR13957501,0.057838759,0.2347913
SRR13957502,0.232416151,-0.155315962
SRR13957504,0.072233179,0.15883379
SRR13957505,0.049636254,-0.235463945
SRR13957506,0.180319035,0.148293841
SRR13957507,0.09004473,-0.270813405
SRR13957508,0.24160481,-0.089290451
SRR13957509,-0.022783676,0.272775403
SRR13957511,0.051760822,0.015223323
SRR13957512,0.246417541,-0.076967932
SRR13957513,0.044748351,0.091246054
SRR13957514,-0.093916441,0.350526076
SRR13957515,0.073957597,0.077142319
SRR13957516,0.147063573,0.022335364
SRR13957517,0.127808685,-0.025178558
SRR13957518,0.196131075,-0.32782975
SRR13957519,-0.045574817,-0.113238484
SRR13957520,-0.09584638,-0.00933323
SRR13957523,-0.088581889,-0.165128268
SRR13957525,0.24814183,-0.316394308
SRR13957526,0.092305488,-0.317461874
SRR13957527,0.135155202,0.116234059
SRR13957528,0.113364462,-0.27332944
SRR13957529,-0.101363606,-0.063730487
SRR13957530,0.057405583,-0.348357878
SRR13957531,0.123084909,-0.350658582
SRR13957532,0.228309289,-0.360430826
SRR13957533,0.139119961,-0.157628493
SRR13957534,-0.282651254,-0.079528051
SRR13957535,0.221871151,-0.382601033
SRR13957536,0.000338315,-0.009426489
SRR13957537,0.16904813,-0.011627593
SRR13957538,0.027769269,0.016830419
SRR13957539,0.17820823,0.163491037
SRR13957540,0.172657725,-0.008752695
SRR13957541,0.194879572,-0.243739465
SRR13957542,0.294646975,-0.135449926
SRR13957543,0.159616392,0.249322305
SRR13957544,0.157544763,0.264154597
SRR13957545,0.198757167,-0.295614385
SRR13957546,0.0566658,0.304420475
SRR13957547,0.229723191,-0.301769662
SRR13957548,0.223078335,-0.176171927
SRR13957549,0.251665218,0.019427793
SRR13957550,0.235318589,0.160505869
SRR13957551,0.23536769,-0.124983611
SRR13957552,0.063282417,0.215651752
SRR13957554,-0.104615765,0.367077515
SRR13957555,0.127491968,0.340821042
SRR13957556,0.180665718,0.142342851
SRR13957557,0.065587386,-0.117068883
SRR13957558,0.207943386,0.124174975
SRR13957559,0.000630068,-0.059589588
SRR13957560,-0.214019022,-0.018749644
SRR13957561,0.167863086,0.187240445
SRR13957562,-0.033166431,0.183559808
SRR25992739,-0.249967284,0.030158393
SRR25992740,-0.269408685,0.023899428
SRR25992743,-0.258726143,0.023421727
SRR25992751,0.560782736,0.383701884
SRR25992756,0.460422798,-0.29796259
SRR25992759,-0.131567434,0.215483644
SRR25992760,-0.200855644,-0.014572985
SRR25992761,0.089319654,-0.364129501
ERR972699,-0.05801666,-0.316369885
ERR972700,-0.071305877,-0.312682396
ERR972701,-0.380126066,-0.136500139
ERR972702,0.11171486,0.202826906
ERR972703,-0.380822451,-0.095800837
ERR972704,-0.381474174,-0.121522914
ERR972705,-0.403837605,-0.033246564
ERR972706,-0.3986942,-0.032213412
ERR972707,-0.379424168,-0.126967281
ERR972708,-0.338642198,0.025423443
ERR972709,-0.333771002,0.021563404
ERR972710,-0.189684321,0.097331548
ERR972711,-0.08738403,0.202458828
ERR972712,-0.264458545,0.120058923
ERR972713,-0.239069832,0.135745986
ERR972714,-0.090053056,0.055162064
ERR972715,0.094608699,0.113998795
ERR972716,-0.073228558,0.01817482
ERR972717,-0.078179782,0.060256784
ERR972718,0.074233455,0.110605474
ERR972719,0.171190882,0.086447932
ERR972720,0.277091413,0.109598042
ERR972721,0.236207542,0.121010121
ERR972722,0.074534553,0.087748353
ERR972723,0.128503124,0.088317947
ERR972724,0.009363571,0.139735441
ERR972725,0.157581738,0.142159963
ERR972726,0.025961503,0.048776066
ERR972727,0.393449379,0.132942922
ERR972728,0.318251469,0.133649155
ERR972729,0.407549498,-0.077327291
ERR972730,0.333378618,-0.573527135
ERR972731,0.13954465,-0.247381942
ERR972732,0.296925214,-0.017808651
ERR972733,0.283078368,0.064973953
ERR972734,-0.055896432,0.002138178
ERR972735,0.380269937,0.015444229
ERR972736,0.068274959,0.061181073
ERR972737,-0.071576068,-0.036567162
ERR972738,0.310348105,-0.454783013
ERR972739,-0.016416512,0.18496827
SRR3926739,-0.019214639,0.019815565
SRR3926743,-0.128079944,0.012985022
SRR3926744,-0.132922811,-0.000168587
SRR3926749,-0.159345352,0.002414017
SRR3926751,0.128762484,-0.073053159
SRR3926754,0.310800262,0.038007141
SRR6129975,-0.423417224,-0.07673427
SRR6129976,-0.344388083,0.029280765
SRR6129977,-0.430925186,-0.045757903
SRR6129978,-0.429663363,0.006129693
SRR6129979,0.282145433,-0.203978486
SRR6129980,0.126387487,-0.490386111
SRR6129981,-0.375198982,-0.016998208
SRR6129982,-0.435362864,0.002537571
SRR6129983,-0.429332343,0.010350213
SRR6129984,-0.41052116,-0.017584456
SRR6129985,-0.351443206,0.039291439
SRR6129986,-0.415574516,0.000764638
SRR6129987,0.171767375,0.142216725
SRR6129988,0.189746502,0.118096896
SRR6129989,-0.443410235,-0.053338699
SRR6129990,-0.431350694,-0.045776189
SRR6129991,0.023768998,0.148836295
SRR6129992,0.086601285,0.184419637
SRR6129993,0.045659798,0.145546228
SRR6129994,0.045684384,0.139967165
SRR6129995,0.353703524,0.010163455
SRR6129996,0.364909735,-0.009189429
SRR6129997,0.124865971,-0.60791449
SRR6129998,0.369696085,-0.00131548
SRR6129999,0.046662129,0.167414023
SRR6130000,0.099616911,0.174174046
SRR6130001,0.149427591,0.125070129
SRR6130002,0.196637119,0.111974501
SRR6130003,0.337069022,-0.066017832
SRR6130004,0.3211057,-0.04115258
SRR6130005,0.201425537,0.127808981
SRR6130006,0.165380868,0.115534833
SRR6130007,0.307680251,0.023960766
SRR6130008,0.310428389,-0.069660221
SRR6130009,0.34005595,-0.016149818
SRR6130010,0.260161813,-0.061583829
SRR17425808,0.080530853,0.100724949
SRR17425809,0.175826256,-0.137624196
SRR17425810,-0.053247097,-0.056146063
SRR17425811,0.062322928,-0.201533432
SRR17425812,-0.039582986,0.072178253
